Image,Label,Value
1169.jpg,postfix,5
1170.jpg,infix,5
1171.jpg,prefix,7
1172.jpg,postfix,7
1173.jpg,infix,7
1174.jpg,prefix,-5
1175.jpg,postfix,-5
1176.jpg,infix,-5
1177.jpg,prefix,6
1178.jpg,postfix,6
1179.jpg,infix,6
1180.jpg,prefix,8
1181.jpg,postfix,8
1182.jpg,infix,8
1183.jpg,prefix,-6
1184.jpg,postfix,-6
1185.jpg,infix,-6
1186.jpg,prefix,7
1187.jpg,postfix,7
1188.jpg,infix,7
1189.jpg,prefix,9
1190.jpg,postfix,9
1191.jpg,infix,9
1192.jpg,prefix,-7
1193.jpg,postfix,-7
1194.jpg,infix,-7
1195.jpg,prefix,8
1196.jpg,postfix,8
1197.jpg,infix,8
1198.jpg,prefix,10
1199.jpg,postfix,10
1200.jpg,infix,10
1201.jpg,prefix,-8
1202.jpg,postfix,-8
1203.jpg,infix,-8
1204.jpg,prefix,9
1205.jpg,postfix,9
1206.jpg,infix,9
1207.jpg,prefix,2
1208.jpg,postfix,2
1209.jpg,infix,2
1210.jpg,prefix,2
1211.jpg,postfix,2
1212.jpg,infix,2
1213.jpg,prefix,0
1214.jpg,postfix,0
1215.jpg,infix,0
1216.jpg,prefix,3
1217.jpg,postfix,3
1218.jpg,infix,3
1219.jpg,prefix,1
1220.jpg,postfix,1
1221.jpg,infix,1
1222.jpg,prefix,2
1223.jpg,postfix,2
1224.jpg,infix,2
1225.jpg,prefix,2
1226.jpg,postfix,2
1227.jpg,infix,2
1228.jpg,prefix,4
1229.jpg,postfix,4
1230.jpg,infix,4
1231.jpg,prefix,0
1232.jpg,postfix,0
1233.jpg,infix,0
1234.jpg,prefix,4
1235.jpg,postfix,4
1236.jpg,infix,4
1237.jpg,prefix,1
1238.jpg,postfix,1
1239.jpg,infix,1
1240.jpg,prefix,5
1241.jpg,postfix,5
1242.jpg,infix,5
1243.jpg,prefix,-1
1244.jpg,postfix,-1
1245.jpg,infix,-1
1246.jpg,prefix,6
1247.jpg,postfix,6
1248.jpg,infix,6
1249.jpg,prefix,6
1250.jpg,postfix,6
1251.jpg,infix,6
1252.jpg,prefix,-2
1253.jpg,postfix,-2
1254.jpg,infix,-2
1255.jpg,prefix,8
1256.jpg,postfix,8
1257.jpg,infix,8
1258.jpg,prefix,7
1259.jpg,postfix,7
1260.jpg,infix,7
1261.jpg,prefix,-3
1262.jpg,postfix,-3
1263.jpg,infix,-3
1264.jpg,prefix,10
1265.jpg,postfix,10
1266.jpg,infix,10
1267.jpg,prefix,8
1268.jpg,postfix,8
1269.jpg,infix,8
1270.jpg,prefix,-4
1271.jpg,postfix,-4
1272.jpg,infix,-4
1273.jpg,prefix,12
1274.jpg,postfix,12
1275.jpg,infix,12
1276.jpg,prefix,9
1277.jpg,postfix,9
1278.jpg,infix,9
1279.jpg,prefix,-5
1280.jpg,postfix,-5
1281.jpg,infix,-5
1282.jpg,prefix,14
1283.jpg,postfix,14
1284.jpg,infix,14
1285.jpg,prefix,10
1286.jpg,postfix,10
1287.jpg,infix,10
1288.jpg,prefix,-6
1289.jpg,postfix,-6
1290.jpg,infix,-6
1291.jpg,prefix,16
1292.jpg,postfix,16
1293.jpg,infix,16
1294.jpg,prefix,11
1295.jpg,postfix,11
1296.jpg,infix,11
1297.jpg,prefix,-7
1298.jpg,postfix,-7
1299.jpg,infix,-7
1300.jpg,prefix,18
1301.jpg,postfix,18
1302.jpg,infix,18
1303.jpg,prefix,3
1304.jpg,postfix,3
1305.jpg,infix,3
1306.jpg,prefix,3
1307.jpg,postfix,3
1308.jpg,infix,3
1309.jpg,prefix,0
1310.jpg,postfix,0
1311.jpg,infix,0
1312.jpg,prefix,4
1313.jpg,postfix,4
1314.jpg,infix,4
1315.jpg,prefix,2
1316.jpg,postfix,2
1317.jpg,infix,2
1318.jpg,prefix,3
1319.jpg,postfix,3
1320.jpg,infix,3
1321.jpg,prefix,3
1322.jpg,postfix,3
1323.jpg,infix,3
1324.jpg,prefix,5
1325.jpg,postfix,5
1326.jpg,infix,5
1327.jpg,prefix,1
1328.jpg,postfix,1
1329.jpg,infix,1
1330.jpg,prefix,6
1331.jpg,postfix,6
1332.jpg,infix,6
1333.jpg,prefix,6
1334.jpg,postfix,6
1335.jpg,infix,6
1336.jpg,prefix,0
1337.jpg,postfix,0
1338.jpg,infix,0
1339.jpg,prefix,9
1340.jpg,postfix,9
1341.jpg,infix,9
1342.jpg,prefix,1
1343.jpg,postfix,1
1344.jpg,infix,1
1345.jpg,prefix,7
1346.jpg,postfix,7
1347.jpg,infix,7
1348.jpg,prefix,-1
1349.jpg,postfix,-1
1350.jpg,infix,-1
1351.jpg,prefix,12
1352.jpg,postfix,12
1353.jpg,infix,12
1354.jpg,prefix,8
1355.jpg,postfix,8
1356.jpg,infix,8
1357.jpg,prefix,-2
1358.jpg,postfix,-2
1359.jpg,infix,-2
1360.jpg,prefix,15
1361.jpg,postfix,15
1362.jpg,infix,15
1363.jpg,prefix,9
1364.jpg,postfix,9
1365.jpg,infix,9
1366.jpg,prefix,-3
1367.jpg,postfix,-3
1368.jpg,infix,-3
1369.jpg,prefix,18
1370.jpg,postfix,18
1371.jpg,infix,18
1372.jpg,prefix,10
1373.jpg,postfix,10
1374.jpg,infix,10
1375.jpg,prefix,-4
1376.jpg,postfix,-4
1377.jpg,infix,-4
1378.jpg,prefix,21
1379.jpg,postfix,21
1380.jpg,infix,21
1381.jpg,prefix,11
1382.jpg,postfix,11
1383.jpg,infix,11
1384.jpg,prefix,-5
1385.jpg,postfix,-5
1386.jpg,infix,-5
1387.jpg,prefix,24
1388.jpg,postfix,24
1389.jpg,infix,24
1390.jpg,prefix,12
1391.jpg,postfix,12
1392.jpg,infix,12
1393.jpg,prefix,-6
1394.jpg,postfix,-6
1395.jpg,infix,-6
1396.jpg,prefix,27
1397.jpg,postfix,27
1398.jpg,infix,27
1399.jpg,prefix,4
1400.jpg,postfix,4
1401.jpg,infix,4
1402.jpg,prefix,4
1403.jpg,postfix,4
1404.jpg,infix,4
1405.jpg,prefix,0
1406.jpg,postfix,0
1407.jpg,infix,0
1408.jpg,prefix,5
1409.jpg,postfix,5
1410.jpg,infix,5
1411.jpg,prefix,3
1412.jpg,postfix,3
1413.jpg,infix,3
1414.jpg,prefix,4
1415.jpg,postfix,4
1416.jpg,infix,4
1417.jpg,prefix,4
1418.jpg,postfix,4
1419.jpg,infix,4
1420.jpg,prefix,6
1421.jpg,postfix,6
1422.jpg,infix,6
1423.jpg,prefix,2
1424.jpg,postfix,2
1425.jpg,infix,2
1426.jpg,prefix,8
1427.jpg,postfix,8
1428.jpg,infix,8
1429.jpg,prefix,2
1430.jpg,postfix,2
1431.jpg,infix,2
1432.jpg,prefix,7
1433.jpg,postfix,7
1434.jpg,infix,7
1435.jpg,prefix,1
1436.jpg,postfix,1
1437.jpg,infix,1
1438.jpg,prefix,12
1439.jpg,postfix,12
1440.jpg,infix,12
1441.jpg,prefix,8
1442.jpg,postfix,8
1443.jpg,infix,8
1444.jpg,prefix,0
1445.jpg,postfix,0
1446.jpg,infix,0
1447.jpg,prefix,16
1448.jpg,postfix,16
1449.jpg,infix,16
1450.jpg,prefix,1
1451.jpg,postfix,1
1452.jpg,infix,1
1453.jpg,prefix,9
1454.jpg,postfix,9
1455.jpg,infix,9
1456.jpg,prefix,-1
1457.jpg,postfix,-1
1458.jpg,infix,-1
1459.jpg,prefix,20
1460.jpg,postfix,20
1461.jpg,infix,20
1462.jpg,prefix,10
1463.jpg,postfix,10
1464.jpg,infix,10
1465.jpg,prefix,-2
1466.jpg,postfix,-2
1467.jpg,infix,-2
1468.jpg,prefix,24
1469.jpg,postfix,24
1470.jpg,infix,24
1471.jpg,prefix,11
1472.jpg,postfix,11
1473.jpg,infix,11
1474.jpg,prefix,-3
1475.jpg,postfix,-3
1476.jpg,infix,-3
1477.jpg,prefix,28
1478.jpg,postfix,28
1479.jpg,infix,28
1480.jpg,prefix,12
1481.jpg,postfix,12
1482.jpg,infix,12
1483.jpg,prefix,-4
1484.jpg,postfix,-4
1485.jpg,infix,-4
1486.jpg,prefix,32
1487.jpg,postfix,32
1488.jpg,infix,32
1489.jpg,prefix,13
1490.jpg,postfix,13
1491.jpg,infix,13
1492.jpg,prefix,-5
1493.jpg,postfix,-5
1494.jpg,infix,-5
1495.jpg,prefix,36
1496.jpg,postfix,36
1497.jpg,infix,36
1498.jpg,prefix,5
1499.jpg,postfix,5
1500.jpg,infix,5
1501.jpg,prefix,5
1502.jpg,postfix,5
1503.jpg,infix,5
1504.jpg,prefix,0
1505.jpg,postfix,0
1506.jpg,infix,0
1507.jpg,prefix,6
1508.jpg,postfix,6
1509.jpg,infix,6
1510.jpg,prefix,4
1511.jpg,postfix,4
1512.jpg,infix,4
1513.jpg,prefix,5
1514.jpg,postfix,5
1515.jpg,infix,5
1516.jpg,prefix,5
1517.jpg,postfix,5
1518.jpg,infix,5
1519.jpg,prefix,7
1520.jpg,postfix,7
1521.jpg,infix,7
1522.jpg,prefix,3
1523.jpg,postfix,3
1524.jpg,infix,3
1525.jpg,prefix,10
1526.jpg,postfix,10
1527.jpg,infix,10
1528.jpg,prefix,8
1529.jpg,postfix,8
1530.jpg,infix,8
1531.jpg,prefix,2
1532.jpg,postfix,2
1533.jpg,infix,2
1534.jpg,prefix,15
1535.jpg,postfix,15
1536.jpg,infix,15
1537.jpg,prefix,9
1538.jpg,postfix,9
1539.jpg,infix,9
1540.jpg,prefix,1
1541.jpg,postfix,1
1542.jpg,infix,1
1543.jpg,prefix,20
1544.jpg,postfix,20
1545.jpg,infix,20
1546.jpg,prefix,10
1547.jpg,postfix,10
1548.jpg,infix,10
1549.jpg,prefix,0
1550.jpg,postfix,0
1551.jpg,infix,0
1552.jpg,prefix,25
1553.jpg,postfix,25
1554.jpg,infix,25
1555.jpg,prefix,1
1556.jpg,postfix,1
1557.jpg,infix,1
1558.jpg,prefix,11
1559.jpg,postfix,11
1560.jpg,infix,11
1561.jpg,prefix,-1
1562.jpg,postfix,-1
1563.jpg,infix,-1
1564.jpg,prefix,30
1565.jpg,postfix,30
1566.jpg,infix,30
1567.jpg,prefix,12
1568.jpg,postfix,12
1569.jpg,infix,12
1570.jpg,prefix,-2
1571.jpg,postfix,-2
1572.jpg,infix,-2
1573.jpg,prefix,35
1574.jpg,postfix,35
1575.jpg,infix,35
1576.jpg,prefix,13
1577.jpg,postfix,13
1578.jpg,infix,13
1579.jpg,prefix,-3
1580.jpg,postfix,-3
1581.jpg,infix,-3
1582.jpg,prefix,40
1583.jpg,postfix,40
1584.jpg,infix,40
1585.jpg,prefix,14
1586.jpg,postfix,14
1587.jpg,infix,14
1588.jpg,prefix,-4
1589.jpg,postfix,-4
1590.jpg,infix,-4
1591.jpg,prefix,45
1592.jpg,postfix,45
1593.jpg,infix,45
1594.jpg,prefix,6
1595.jpg,postfix,6
1596.jpg,infix,6
1597.jpg,prefix,6
1598.jpg,postfix,6
1599.jpg,infix,6
1600.jpg,prefix,0
1601.jpg,postfix,0
1602.jpg,infix,0
1603.jpg,prefix,7
1604.jpg,postfix,7
1605.jpg,infix,7
1606.jpg,prefix,5
1607.jpg,postfix,5
1608.jpg,infix,5
1609.jpg,prefix,6
1610.jpg,postfix,6
1611.jpg,infix,6
1612.jpg,prefix,6
1613.jpg,postfix,6
1614.jpg,infix,6
1615.jpg,prefix,8
1616.jpg,postfix,8
1617.jpg,infix,8
1618.jpg,prefix,4
1619.jpg,postfix,4
1620.jpg,infix,4
1621.jpg,prefix,12
1622.jpg,postfix,12
1623.jpg,infix,12
1624.jpg,prefix,3
1625.jpg,postfix,3
1626.jpg,infix,3
1627.jpg,prefix,9
1628.jpg,postfix,9
1629.jpg,infix,9
1630.jpg,prefix,3
1631.jpg,postfix,3
1632.jpg,infix,3
1633.jpg,prefix,18
1634.jpg,postfix,18
1635.jpg,infix,18
1636.jpg,prefix,2
1637.jpg,postfix,2
1638.jpg,infix,2
1639.jpg,prefix,10
1640.jpg,postfix,10
1641.jpg,infix,10
1642.jpg,prefix,2
1643.jpg,postfix,2
1644.jpg,infix,2
1645.jpg,prefix,24
1646.jpg,postfix,24
1647.jpg,infix,24
1648.jpg,prefix,11
1649.jpg,postfix,11
1650.jpg,infix,11
1651.jpg,prefix,1
1652.jpg,postfix,1
1653.jpg,infix,1
1654.jpg,prefix,30
1655.jpg,postfix,30
1656.jpg,infix,30
1657.jpg,prefix,12
1658.jpg,postfix,12
1659.jpg,infix,12
1660.jpg,prefix,0
1661.jpg,postfix,0
1662.jpg,infix,0
1663.jpg,prefix,36
1664.jpg,postfix,36
1665.jpg,infix,36
1666.jpg,prefix,1
1667.jpg,postfix,1
1668.jpg,infix,1
1669.jpg,prefix,13
1670.jpg,postfix,13
1671.jpg,infix,13
1672.jpg,prefix,-1
1673.jpg,postfix,-1
1674.jpg,infix,-1
1675.jpg,prefix,42
1676.jpg,postfix,42
1677.jpg,infix,42
1678.jpg,prefix,14
1679.jpg,postfix,14
1680.jpg,infix,14
1681.jpg,prefix,-2
1682.jpg,postfix,-2
1683.jpg,infix,-2
1684.jpg,prefix,48
1685.jpg,postfix,48
1686.jpg,infix,48
1687.jpg,prefix,15
1688.jpg,postfix,15
1689.jpg,infix,15
1690.jpg,prefix,-3
1691.jpg,postfix,-3
1692.jpg,infix,-3
1693.jpg,prefix,54
1694.jpg,postfix,54
1695.jpg,infix,54
1696.jpg,prefix,7
1697.jpg,postfix,7
1698.jpg,infix,7
1699.jpg,prefix,7
1700.jpg,postfix,7
1701.jpg,infix,7
1702.jpg,prefix,0
1703.jpg,postfix,0
1704.jpg,infix,0
1705.jpg,prefix,8
1706.jpg,postfix,8
1707.jpg,infix,8
1708.jpg,prefix,6
1709.jpg,postfix,6
1710.jpg,infix,6
1711.jpg,prefix,7
1712.jpg,postfix,7
1713.jpg,infix,7
1714.jpg,prefix,7
1715.jpg,postfix,7
1716.jpg,infix,7
1717.jpg,prefix,9
1718.jpg,postfix,9
1719.jpg,infix,9
1720.jpg,prefix,5
1721.jpg,postfix,5
1722.jpg,infix,5
1723.jpg,prefix,14
1724.jpg,postfix,14
1725.jpg,infix,14
1726.jpg,prefix,10
1727.jpg,postfix,10
1728.jpg,infix,10
1729.jpg,prefix,4
1730.jpg,postfix,4
1731.jpg,infix,4
1732.jpg,prefix,21
1733.jpg,postfix,21
1734.jpg,infix,21
1735.jpg,prefix,11
1736.jpg,postfix,11
1737.jpg,infix,11
1738.jpg,prefix,3
1739.jpg,postfix,3
1740.jpg,infix,3
1741.jpg,prefix,28
1742.jpg,postfix,28
1743.jpg,infix,28
1744.jpg,prefix,12
1745.jpg,postfix,12
1746.jpg,infix,12
1747.jpg,prefix,2
1748.jpg,postfix,2
1749.jpg,infix,2
1750.jpg,prefix,35
1751.jpg,postfix,35
1752.jpg,infix,35
1753.jpg,prefix,13
1754.jpg,postfix,13
1755.jpg,infix,13
1756.jpg,prefix,1
1757.jpg,postfix,1
1758.jpg,infix,1
1759.jpg,prefix,42
1760.jpg,postfix,42
1761.jpg,infix,42
1762.jpg,prefix,14
1763.jpg,postfix,14
1764.jpg,infix,14
1765.jpg,prefix,0
1766.jpg,postfix,0
1767.jpg,infix,0
1768.jpg,prefix,49
1769.jpg,postfix,49
1770.jpg,infix,49
1771.jpg,prefix,1
1772.jpg,postfix,1
1773.jpg,infix,1
1774.jpg,prefix,15
1775.jpg,postfix,15
1776.jpg,infix,15
1777.jpg,prefix,-1
1778.jpg,postfix,-1
1779.jpg,infix,-1
1780.jpg,prefix,56
1781.jpg,postfix,56
1782.jpg,infix,56
1783.jpg,prefix,16
1784.jpg,postfix,16
1785.jpg,infix,16
1786.jpg,prefix,-2
1787.jpg,postfix,-2
1788.jpg,infix,-2
1789.jpg,prefix,63
1790.jpg,postfix,63
1791.jpg,infix,63
1792.jpg,prefix,8
1793.jpg,postfix,8
1794.jpg,infix,8
1795.jpg,prefix,8
1796.jpg,postfix,8
1797.jpg,infix,8
1798.jpg,prefix,0
1799.jpg,postfix,0
1800.jpg,infix,0
1801.jpg,prefix,9
1802.jpg,postfix,9
1803.jpg,infix,9
1804.jpg,prefix,7
1805.jpg,postfix,7
1806.jpg,infix,7
1807.jpg,prefix,8
1808.jpg,postfix,8
1809.jpg,infix,8
1810.jpg,prefix,8
1811.jpg,postfix,8
1812.jpg,infix,8
1813.jpg,prefix,10
1814.jpg,postfix,10
1815.jpg,infix,10
1816.jpg,prefix,6
1817.jpg,postfix,6
1818.jpg,infix,6
1819.jpg,prefix,16
1820.jpg,postfix,16
1821.jpg,infix,16
1822.jpg,prefix,4
1823.jpg,postfix,4
1824.jpg,infix,4
1825.jpg,prefix,11
1826.jpg,postfix,11
1827.jpg,infix,11
1828.jpg,prefix,5
1829.jpg,postfix,5
1830.jpg,infix,5
1831.jpg,prefix,24
1832.jpg,postfix,24
1833.jpg,infix,24
1834.jpg,prefix,12
1835.jpg,postfix,12
1836.jpg,infix,12
1837.jpg,prefix,4
1838.jpg,postfix,4
1839.jpg,infix,4
1840.jpg,prefix,32
1841.jpg,postfix,32
1842.jpg,infix,32
1843.jpg,prefix,2
1844.jpg,postfix,2
1845.jpg,infix,2
1846.jpg,prefix,13
1847.jpg,postfix,13
1848.jpg,infix,13
1849.jpg,prefix,3
1850.jpg,postfix,3
1851.jpg,infix,3
1852.jpg,prefix,40
1853.jpg,postfix,40
1854.jpg,infix,40
1855.jpg,prefix,14
1856.jpg,postfix,14
1857.jpg,infix,14
1858.jpg,prefix,2
1859.jpg,postfix,2
1860.jpg,infix,2
1861.jpg,prefix,48
1862.jpg,postfix,48
1863.jpg,infix,48
1864.jpg,prefix,15
1865.jpg,postfix,15
1866.jpg,infix,15
1867.jpg,prefix,1
1868.jpg,postfix,1
1869.jpg,infix,1
1870.jpg,prefix,56
1871.jpg,postfix,56
1872.jpg,infix,56
1873.jpg,prefix,16
1874.jpg,postfix,16
1875.jpg,infix,16
1876.jpg,prefix,0
1877.jpg,postfix,0
1878.jpg,infix,0
1879.jpg,prefix,64
1880.jpg,postfix,64
1881.jpg,infix,64
1882.jpg,prefix,1
1883.jpg,postfix,1
1884.jpg,infix,1
1885.jpg,prefix,17
1886.jpg,postfix,17
1887.jpg,infix,17
1888.jpg,prefix,-1
1889.jpg,postfix,-1
1890.jpg,infix,-1
1891.jpg,prefix,72
1892.jpg,postfix,72
1893.jpg,infix,72
1894.jpg,prefix,9
1895.jpg,postfix,9
1896.jpg,infix,9
1897.jpg,prefix,9
1898.jpg,postfix,9
1899.jpg,infix,9
1900.jpg,prefix,0
1901.jpg,postfix,0
1902.jpg,infix,0
1903.jpg,prefix,10
1904.jpg,postfix,10
1905.jpg,infix,10
1906.jpg,prefix,8
1907.jpg,postfix,8
1908.jpg,infix,8
1909.jpg,prefix,9
1910.jpg,postfix,9
1911.jpg,infix,9
1912.jpg,prefix,9
1913.jpg,postfix,9
1914.jpg,infix,9
1915.jpg,prefix,11
1916.jpg,postfix,11
1917.jpg,infix,11
1918.jpg,prefix,7
1919.jpg,postfix,7
1920.jpg,infix,7
1921.jpg,prefix,18
1922.jpg,postfix,18
1923.jpg,infix,18
1924.jpg,prefix,12
1925.jpg,postfix,12
1926.jpg,infix,12
1927.jpg,prefix,6
1928.jpg,postfix,6
1929.jpg,infix,6
1930.jpg,prefix,27
1931.jpg,postfix,27
1932.jpg,infix,27
1933.jpg,prefix,3
1934.jpg,postfix,3
1935.jpg,infix,3
1936.jpg,prefix,13
1937.jpg,postfix,13
1938.jpg,infix,13
1939.jpg,prefix,5
1940.jpg,postfix,5
1941.jpg,infix,5
1942.jpg,prefix,36
1943.jpg,postfix,36
1944.jpg,infix,36
1945.jpg,prefix,14
1946.jpg,postfix,14
1947.jpg,infix,14
1948.jpg,prefix,4
1949.jpg,postfix,4
1950.jpg,infix,4
1951.jpg,prefix,45
1952.jpg,postfix,45
1953.jpg,infix,45
1954.jpg,prefix,15
1955.jpg,postfix,15
1956.jpg,infix,15
1957.jpg,prefix,3
1958.jpg,postfix,3
1959.jpg,infix,3
1960.jpg,prefix,54
1961.jpg,postfix,54
1962.jpg,infix,54
1963.jpg,prefix,16
1964.jpg,postfix,16
1965.jpg,infix,16
1966.jpg,prefix,2
1967.jpg,postfix,2
1968.jpg,infix,2
1969.jpg,prefix,63
1970.jpg,postfix,63
1971.jpg,infix,63
1972.jpg,prefix,17
1973.jpg,postfix,17
1974.jpg,infix,17
1975.jpg,prefix,1
1976.jpg,postfix,1
1977.jpg,infix,1
1978.jpg,prefix,72
1979.jpg,postfix,72
1980.jpg,infix,72
1981.jpg,prefix,18
1982.jpg,postfix,18
1983.jpg,infix,18
1984.jpg,prefix,0
1985.jpg,postfix,0
1986.jpg,infix,0
1987.jpg,prefix,81
1988.jpg,postfix,81
1989.jpg,infix,81
1990.jpg,prefix,1
1991.jpg,postfix,1
1992.jpg,infix,1
1993.jpg,prefix,0
1994.jpg,postfix,0
1995.jpg,infix,0
1996.jpg,prefix,0
1997.jpg,postfix,0
1998.jpg,infix,0
1999.jpg,prefix,0
2000.jpg,postfix,0
2001.jpg,infix,0
2002.jpg,prefix,1
2003.jpg,postfix,1
2004.jpg,infix,1
2005.jpg,prefix,-1
2006.jpg,postfix,-1
2007.jpg,infix,-1
2008.jpg,prefix,0
2009.jpg,postfix,0
2010.jpg,infix,0
2011.jpg,prefix,0
2012.jpg,postfix,0
2013.jpg,infix,0
2014.jpg,prefix,2
2015.jpg,postfix,2
2016.jpg,infix,2
2017.jpg,prefix,-2
2018.jpg,postfix,-2
2019.jpg,infix,-2
2020.jpg,prefix,0
2021.jpg,postfix,0
2022.jpg,infix,0
2023.jpg,prefix,0
2024.jpg,postfix,0
2025.jpg,infix,0
2026.jpg,prefix,3
2027.jpg,postfix,3
2028.jpg,infix,3
2029.jpg,prefix,-3
2030.jpg,postfix,-3
2031.jpg,infix,-3
2032.jpg,prefix,0
2033.jpg,postfix,0
2034.jpg,infix,0
2035.jpg,prefix,0
2036.jpg,postfix,0
2037.jpg,infix,0
2038.jpg,prefix,4
2039.jpg,postfix,4
2040.jpg,infix,4
2041.jpg,prefix,-4
2042.jpg,postfix,-4
2043.jpg,infix,-4
2044.jpg,prefix,0
2045.jpg,postfix,0
2046.jpg,infix,0
2047.jpg,prefix,0
2048.jpg,postfix,0
2049.jpg,infix,0
2050.jpg,prefix,5
2051.jpg,postfix,5
2052.jpg,infix,5
2053.jpg,prefix,-5
2054.jpg,postfix,-5
2055.jpg,infix,-5
2056.jpg,prefix,0
2057.jpg,postfix,0
2058.jpg,infix,0
2059.jpg,prefix,0
2060.jpg,postfix,0
2061.jpg,infix,0
2062.jpg,prefix,6
2063.jpg,postfix,6
2064.jpg,infix,6
2065.jpg,prefix,-6
2066.jpg,postfix,-6
2067.jpg,infix,-6
2068.jpg,prefix,0
2069.jpg,postfix,0
2070.jpg,infix,0
2071.jpg,prefix,0
2072.jpg,postfix,0
2073.jpg,infix,0
2074.jpg,prefix,7
2075.jpg,postfix,7
2076.jpg,infix,7
2077.jpg,prefix,-7
2078.jpg,postfix,-7
2079.jpg,infix,-7
2080.jpg,prefix,0
2081.jpg,postfix,0
2082.jpg,infix,0
2083.jpg,prefix,0
2084.jpg,postfix,0
2085.jpg,infix,0
2086.jpg,prefix,8
2087.jpg,postfix,8
2088.jpg,infix,8
2089.jpg,prefix,-8
2090.jpg,postfix,-8
2091.jpg,infix,-8
2092.jpg,prefix,0
2093.jpg,postfix,0
2094.jpg,infix,0
2095.jpg,prefix,0
2096.jpg,postfix,0
2097.jpg,infix,0
2098.jpg,prefix,9
2099.jpg,postfix,9
2100.jpg,infix,9
2101.jpg,prefix,-9
2102.jpg,postfix,-9
2103.jpg,infix,-9
2104.jpg,prefix,0
2105.jpg,postfix,0
2106.jpg,infix,0
2107.jpg,prefix,0
2108.jpg,postfix,0
2109.jpg,infix,0
2110.jpg,prefix,1
2111.jpg,postfix,1
2112.jpg,infix,1
2113.jpg,prefix,1
2114.jpg,postfix,1
2115.jpg,infix,1
2116.jpg,prefix,0
2117.jpg,postfix,0
2118.jpg,infix,0
2119.jpg,prefix,2
2120.jpg,postfix,2
2121.jpg,infix,2
2122.jpg,prefix,0
2123.jpg,postfix,0
2124.jpg,infix,0
2125.jpg,prefix,1
2126.jpg,postfix,1
2127.jpg,infix,1
2128.jpg,prefix,1
2129.jpg,postfix,1
2130.jpg,infix,1
2131.jpg,prefix,3
2132.jpg,postfix,3
2133.jpg,infix,3
2134.jpg,prefix,-1
2135.jpg,postfix,-1
2136.jpg,infix,-1
2137.jpg,prefix,2
2138.jpg,postfix,2
2139.jpg,infix,2
2140.jpg,prefix,4
2141.jpg,postfix,4
2142.jpg,infix,4
2143.jpg,prefix,-2
2144.jpg,postfix,-2
2145.jpg,infix,-2
2146.jpg,prefix,3
2147.jpg,postfix,3
2148.jpg,infix,3
2149.jpg,prefix,5
2150.jpg,postfix,5
2151.jpg,infix,5
2152.jpg,prefix,-3
2153.jpg,postfix,-3
2154.jpg,infix,-3
2155.jpg,prefix,4
2156.jpg,postfix,4
2157.jpg,infix,4
2158.jpg,prefix,6
2159.jpg,postfix,6
2160.jpg,infix,6
2161.jpg,prefix,-4
2162.jpg,postfix,-4
2163.jpg,infix,-4
2164.jpg,prefix,5
2165.jpg,postfix,5
2166.jpg,infix,5
2167.jpg,prefix,7
2168.jpg,postfix,7
2169.jpg,infix,7
2170.jpg,prefix,-5
2171.jpg,postfix,-5
2172.jpg,infix,-5
2173.jpg,prefix,6
2174.jpg,postfix,6
2175.jpg,infix,6
2176.jpg,prefix,8
2177.jpg,postfix,8
2178.jpg,infix,8
2179.jpg,prefix,-6
2180.jpg,postfix,-6
2181.jpg,infix,-6
2182.jpg,prefix,7
2183.jpg,postfix,7
2184.jpg,infix,7
2185.jpg,prefix,9
2186.jpg,postfix,9
2187.jpg,infix,9
2188.jpg,prefix,-7
2189.jpg,postfix,-7
2190.jpg,infix,-7
2191.jpg,prefix,8
2192.jpg,postfix,8
2193.jpg,infix,8
2194.jpg,prefix,10
2195.jpg,postfix,10
2196.jpg,infix,10
2197.jpg,prefix,-8
2198.jpg,postfix,-8
2199.jpg,infix,-8
2200.jpg,prefix,9
2201.jpg,postfix,9
2202.jpg,infix,9
2203.jpg,prefix,2
2204.jpg,postfix,2
2205.jpg,infix,2
2206.jpg,prefix,2
2207.jpg,postfix,2
2208.jpg,infix,2
2209.jpg,prefix,0
2210.jpg,postfix,0
2211.jpg,infix,0
2212.jpg,prefix,3
2213.jpg,postfix,3
2214.jpg,infix,3
2215.jpg,prefix,1
2216.jpg,postfix,1
2217.jpg,infix,1
2218.jpg,prefix,2
2219.jpg,postfix,2
2220.jpg,infix,2
2221.jpg,prefix,2
2222.jpg,postfix,2
2223.jpg,infix,2
2224.jpg,prefix,4
2225.jpg,postfix,4
2226.jpg,infix,4
2227.jpg,prefix,0
2228.jpg,postfix,0
2229.jpg,infix,0
2230.jpg,prefix,4
2231.jpg,postfix,4
2232.jpg,infix,4
2233.jpg,prefix,1
2234.jpg,postfix,1
2235.jpg,infix,1
2236.jpg,prefix,5
2237.jpg,postfix,5
2238.jpg,infix,5
2239.jpg,prefix,-1
2240.jpg,postfix,-1
2241.jpg,infix,-1
2242.jpg,prefix,6
2243.jpg,postfix,6
2244.jpg,infix,6
2245.jpg,prefix,6
2246.jpg,postfix,6
2247.jpg,infix,6
2248.jpg,prefix,-2
2249.jpg,postfix,-2
2250.jpg,infix,-2
2251.jpg,prefix,8
2252.jpg,postfix,8
2253.jpg,infix,8
2254.jpg,prefix,7
2255.jpg,postfix,7
2256.jpg,infix,7
2257.jpg,prefix,-3
2258.jpg,postfix,-3
2259.jpg,infix,-3
2260.jpg,prefix,10
